ID_robustez,Categoria_real,Categoria_original_guardada,Transformacion,Texto_original,Texto_transformado,Categoria_predicha,Segunda_categoria,Puntuacion_ganadora,Puntuacion_segunda,Margen_decision,Terminos_activos,Longitud_caracteres,Longitud_palabras,Categoria_predicha_base,Margen_base,Terminos_base,Prediccion_estable,Prediccion_correcta,Cambio_margen,Cambio_terminos
113,datascience,datascience,Sin puntuación,world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 spain just scored 9 goals across two matches 4-0 vs saudi arabia 1-0 vs uruguay everyone s. saudi arabia spain uruguay saudi arabia spain uruguay,world cup 2026 spain s 9 goal rampage exposes the 48 team format s most dangerous statistical illusion jun 28 world cup 2026 spain s 9 goal rampage exposes the 48 team format s most dangerous statistical illusion jun 28 spain just scored 9 goals across two matches 4 0 vs saudi arabia 1 0 vs uruguay everyone s saudi arabia spain uruguay saudi arabia spain uruguay,datascience,cloud,1.1071978836804761,-0.9728878701049992,2.0800857537854753,44,364,67,datascience,2.60876063968485,43,True,True,-0.5286748858993748,1
113,datascience,datascience,Espacios irregulares,world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 spain just scored 9 goals across two matches 4-0 vs saudi arabia 1-0 vs uruguay everyone s. saudi arabia spain uruguay saudi arabia spain uruguay,world   cup   2026:   spain   s   9-goal   rampage   exposes   the   48-team   format   s   most   dangerous   statistical   illusion   jun   28   world   cup   2026:   spain   s   9-goal   rampage   exposes   the   48-team   format   s   most   dangerous   statistical   illusion   jun   28   spain   just   scored   9   goals   across   two   matches   4-0   vs   saudi   arabia   1-0   vs   uruguay   everyone   s.   saudi   arabia   spain   uruguay   saudi   arabia   spain   uruguay,datascience,cloud,1.4501479607991383,-1.1586126788857118,2.60876063968485,43,487,61,datascience,2.60876063968485,43,True,True,0.0,0
113,datascience,datascience,Errores tipográficos,world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 spain just scored 9 goals across two matches 4-0 vs saudi arabia 1-0 vs uruguay everyone s. saudi arabia spain uruguay saudi arabia spain uruguay,world cup 2026: spain s 9-goal rapmage exposes the 48t-eam format s most dagnerous statistical ilulsion jun 28 world cup 2026: spain s 9-goal rapmage exposes the 48t-eam format s most dagnerous statistical ilulsion jun 28 spain just scored 9 goals acorss two matches 4-0 vs saudi arbaia 1-0 vs uruguay evreyone s. saudi arabia spain urguuay saudi arabia spain urguuay,datascience,cloud,1.4162480095294816,-1.0360108256540688,2.4522588351835504,34,367,61,datascience,2.60876063968485,43,True,True,-0.1565018045012998,-9
113,datascience,datascience,Texto truncado,world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 spain just scored 9 goals across two matches 4-0 vs saudi arabia 1-0 vs uruguay everyone s. saudi arabia spain uruguay saudi arabia spain uruguay,world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 world cup 2026: spain s 9-goal rampage exposes the 48-team format s,datascience,backend,1.3248319775246076,-1.286733133668852,2.6115651111934595,25,178,30,datascience,2.60876063968485,43,True,True,0.0028044715086092964,-18
113,datascience,datascience,Ruido web,world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 spain just scored 9 goals across two matches 4-0 vs saudi arabia 1-0 vs uruguay everyone s. saudi arabia spain uruguay saudi arabia spain uruguay,world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 world cup 2026: spain s 9-goal rampage exposes the 48-team format s most dangerous statistical illusion jun 28 spain just scored 9 goals across two matches 4-0 vs saudi arabia 1-0 vs uruguay everyone s. saudi arabia spain uruguay saudi arabia spain uruguay https://example.com #tech 🚀,datascience,backend,1.3675166865763932,-1.1366709921764788,2.504187678752872,45,395,64,datascience,2.60876063968485,43,True,True,-0.1045729609319781,2
326,datascience,datascience,Original,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,datascience,backend,0.9210112328112057,-0.8358575512880595,1.7568687840992652,30,253,39,datascience,1.7568687840992652,30,True,True,0.0,0
326,datascience,datascience,Minúsculas,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,datascience,backend,0.9210112328112057,-0.8358575512880595,1.7568687840992652,30,253,39,datascience,1.7568687840992652,30,True,True,0.0,0
326,datascience,datascience,Mayúsculas,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,WHY IS THE NORMAL DISTRIBUTION SO IMPORTANT IN MACHINE LEARNING AND STATISTICS WHY IS THE NORMAL DISTRIBUTION SO IMPORTANT IN MACHINE LEARNING AND STATISTICS IF YOU VE STARTED LEARNING MACHINE LEARNING OR STATISTICS YOU VE PROBABLY ENCOUNTERED THE TERM.,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,253,39,datascience,1.7568687840992652,30,False,False,-1.4432421938845268,-30
326,datascience,datascience,Sin puntuación,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term,datascience,backend,0.9210112328112057,-0.8358575512880595,1.7568687840992652,30,252,39,datascience,1.7568687840992652,30,True,True,0.0,0
326,datascience,datascience,Espacios irregulares,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,why   is   the   normal   distribution   so   important   in   machine   learning   and   statistics   why   is   the   normal   distribution   so   important   in   machine   learning   and   statistics   if   you   ve   started   learning   machine   learning   or   statistics   you   ve   probably   encountered   the   term.,datascience,backend,0.9210112328112057,-0.8358575512880595,1.7568687840992652,30,329,39,datascience,1.7568687840992652,30,True,True,0.0,0
326,datascience,datascience,Errores tipográficos,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,why is the normal ditsribution so important in mahcine learning and sttaistics why is the normal ditsribution so important in mahcine learning and sttaistics if you ve started leraning machine leraning or statistics you ve prboably encountered the term.,datascience,backend,0.3041412758353925,-0.2522435799613464,0.5563848557967389,23,253,39,datascience,1.7568687840992652,30,True,True,-1.2004839283025261,-7
326,datascience,datascience,Texto truncado,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important,datascience,backend,0.4730697694763861,-0.5099099896817663,0.9829797591581524,18,122,19,datascience,1.7568687840992652,30,True,True,-0.7738890249411128,-12
326,datascience,datascience,Ruido web,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term.,why is the normal distribution so important in machine learning and statistics why is the normal distribution so important in machine learning and statistics if you ve started learning machine learning or statistics you ve probably encountered the term. https://example.com #tech 🚀,datascience,backend,0.8070563395215229,-0.6272792702350116,1.4343356097565345,32,281,42,datascience,1.7568687840992652,30,True,True,-0.32253317434273066,2
595,datascience,datascience,Original,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,datascience,backend,1.5544696147525605,-0.9420155921881358,2.4964852069406964,21,170,27,datascience,2.4964852069406964,21,True,True,0.0,0
595,datascience,datascience,Minúsculas,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,datascience,backend,1.5544696147525605,-0.9420155921881358,2.4964852069406964,21,170,27,datascience,2.4964852069406964,21,True,True,0.0,0
595,datascience,datascience,Mayúsculas,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,DIAGNOSING MCMC: ESS R-HAT MCSE AND PLOTS DIAGNOSING MCMC: ESS R-HAT MCSE AND PLOTS ADAPTED FROM AN APPENDIX OF MY MS THESIS. RUNTIME DIAGNOSTICS THE FOLLOWING NUMERICAL.,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,170,27,datascience,2.4964852069406964,21,False,False,-2.182858616725958,-21
595,datascience,datascience,Sin puntuación,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,diagnosing mcmc ess r hat mcse and plots diagnosing mcmc ess r hat mcse and plots adapted from an appendix of my ms thesis runtime diagnostics the following numerical,datascience,backend,1.4609527144881786,-0.980219410208631,2.4411721246968097,22,166,29,datascience,2.4964852069406964,21,True,True,-0.05531308224388676,1
595,datascience,datascience,Espacios irregulares,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,diagnosing   mcmc:   ess   r-hat   mcse   and   plots   diagnosing   mcmc:   ess   r-hat   mcse   and   plots   adapted   from   an   appendix   of   my   ms   thesis.   runtime   diagnostics   the   following   numerical.,datascience,backend,1.5544696147525605,-0.9420155921881358,2.4964852069406964,21,222,27,datascience,2.4964852069406964,21,True,True,0.0,0
595,datascience,datascience,Errores tipográficos,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,diagnosing mcmc: ess r-hat mcse and plots diganosing mcmc: ess r-hat mcse and plots adapted from an apepndix of my ms thesis. rutnime diagnostics the following numerical.,datascience,backend,1.2551638063939463,-1.2114038485384584,2.4665676549324047,17,170,27,datascience,2.4964852069406964,21,True,True,-0.029917552008291715,-4
595,datascience,datascience,Texto truncado,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and,frontend,datascience,-0.48819587709677026,-0.53257087998554,0.04437500288876972,3,77,13,datascience,2.4964852069406964,21,False,False,-2.4521102040519267,-18
595,datascience,datascience,Ruido web,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical.,diagnosing mcmc: ess r-hat mcse and plots diagnosing mcmc: ess r-hat mcse and plots adapted from an appendix of my ms thesis. runtime diagnostics the following numerical. https://example.com #tech 🚀,datascience,backend,1.319917638068966,-0.6155008957221725,1.9354185337911383,23,198,30,datascience,2.4964852069406964,21,True,True,-0.5610666731495582,2
471,datascience,datascience,Original,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026","your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026",datascience,cloud,1.472473557676187,-1.2129083969948034,2.6853819546709903,41,282,45,datascience,2.6853819546709903,41,True,True,0.0,0
471,datascience,datascience,Minúsculas,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026","your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026",datascience,cloud,1.472473557676187,-1.2129083969948034,2.6853819546709903,41,282,45,datascience,2.6853819546709903,41,True,True,0.0,0
471,datascience,datascience,Mayúsculas,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026","YOUR PIPELINE IS 14.5H BEHIND: CATCHING DEFENCE SENTIMENT LEADS WITH PULSEBIT YOUR PIPELINE IS 14.5H BEHIND: CATCHING DEFENCE SENTIMENT LEADS WITH PULSEBIT ON JULY 13 2026 WE DISCOVERED A STRIKING 24-HOUR MOMENTUM SPIKE OF +0.335 IN SENTIMENT AROUND THE. JULY 13, 2026 JULY 13, 2026",cloud,datascience,-0.2945641566875288,-0.39865626076782434,0.10409210408029557,3,282,45,datascience,2.6853819546709903,41,False,False,-2.5812898505906947,-38
471,datascience,datascience,Sin puntuación,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026",your pipeline is 14 5h behind catching defence sentiment leads with pulsebit your pipeline is 14 5h behind catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24 hour momentum spike of 0 335 in sentiment around the july 13 2026 july 13 2026,datascience,cloud,1.3761482164972332,-1.1689011045437492,2.5450493210409824,43,276,49,datascience,2.6853819546709903,41,True,True,-0.14033263363000792,2
471,datascience,datascience,Espacios irregulares,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026","your   pipeline   is   14.5h   behind:   catching   defence   sentiment   leads   with   pulsebit   your   pipeline   is   14.5h   behind:   catching   defence   sentiment   leads   with   pulsebit   on   july   13   2026   we   discovered   a   striking   24-hour   momentum   spike   of   +0.335   in   sentiment   around   the.   july   13,   2026   july   13,   2026",datascience,cloud,1.472473557676187,-1.2129083969948034,2.6853819546709903,41,370,45,datascience,2.6853819546709903,41,True,True,0.0,0
471,datascience,datascience,Errores tipográficos,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026","your pipeline is 14.5h beihnd: catching deefnce sentiment leads with puslebit your pipeline is 14.5h beihnd: catching deefnce sentiment leads with puslebit on july 13 2026 we discovered a stirking 24-hour moemntum spike of +0.335 in setniment around the. july 13, 2026 july 13, 2026",datascience,cloud,1.03256748515191,-0.9899000402566763,2.022467525408586,29,282,45,datascience,2.6853819546709903,41,True,True,-0.6629144292624041,-12
471,datascience,datascience,Texto truncado,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026",your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit,datascience,frontend,2.1664067711814456,-1.5688983916507562,3.735305162832202,19,155,22,datascience,2.6853819546709903,41,True,True,1.0499232081612115,-22
471,datascience,datascience,Ruido web,"your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026","your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit your pipeline is 14.5h behind: catching defence sentiment leads with pulsebit on july 13 2026 we discovered a striking 24-hour momentum spike of +0.335 in sentiment around the. july 13, 2026 july 13, 2026 https://example.com #tech 🚀",datascience,backend,1.3468241364812363,-1.2547094654475488,2.601533601928785,43,310,48,datascience,2.6853819546709903,41,True,True,-0.08384835274220537,2
470,datascience,datascience,Original,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,datascience,cloud,1.445339699826877,-1.4348475291298253,2.8801872289567023,27,269,42,datascience,2.8801872289567023,27,True,True,0.0,0
470,datascience,datascience,Minúsculas,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,datascience,cloud,1.445339699826877,-1.4348475291298253,2.8801872289567023,27,269,42,datascience,2.8801872289567023,27,True,True,0.0,0
470,datascience,datascience,Mayúsculas,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,YOUR PIPELINE IS 24.2H BEHIND: CATCHING TRAVEL SENTIMENT LEADS WITH PULSEBIT YOUR PIPELINE IS 24.2H BEHIND: CATCHING TRAVEL SENTIMENT LEADS WITH PULSEBIT YOUR PIPELINE IS 24.2H BEHIND: CATCHING TRAVEL SENTIMENT LEADS WITH PULSEBIT ON JUNE 28 JUNE 28 24.2H JUNE 28 24.2H,datascience,cloud,-0.14366284947276242,-0.5696768227273218,0.42601397325455936,1,269,42,datascience,2.8801872289567023,27,True,True,-2.454173255702143,-26
470,datascience,datascience,Sin puntuación,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,your pipeline is 24 2h behind catching travel sentiment leads with pulsebit your pipeline is 24 2h behind catching travel sentiment leads with pulsebit your pipeline is 24 2h behind catching travel sentiment leads with pulsebit on june 28 june 28 24 2h june 28 24 2h,datascience,cloud,1.8395992027369839,-1.5941789279237235,3.4337781306607074,25,266,47,datascience,2.8801872289567023,27,True,True,0.553590901704005,-2
470,datascience,datascience,Espacios irregulares,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,your   pipeline   is   24.2h   behind:   catching   travel   sentiment   leads   with   pulsebit   your   pipeline   is   24.2h   behind:   catching   travel   sentiment   leads   with   pulsebit   your   pipeline   is   24.2h   behind:   catching   travel   sentiment   leads   with   pulsebit   on   june   28   june   28   24.2h   june   28   24.2h,datascience,cloud,1.445339699826877,-1.4348475291298253,2.8801872289567023,27,351,42,datascience,2.8801872289567023,27,True,True,0.0,0
470,datascience,datascience,Errores tipográficos,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,your pipeline is 24.2h beihnd: catching trvael sentiment leads with puslebit your pipeline is 24.2h beihnd: catching trvael sentiment leads with puslebit your pipeline is 24.2h beihnd: catching trvael sentiment leads with puslebit on june 28 june 28 24.2h june 28 24.2h,datascience,cloud,1.23204076951146,-1.217991549075711,2.450032318587171,17,269,42,datascience,2.8801872289567023,27,True,True,-0.43015491036953124,-10
470,datascience,datascience,Texto truncado,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with,datascience,frontend,1.3568723573130494,-1.4195769913891685,2.7764493487022177,22,144,21,datascience,2.8801872289567023,27,True,True,-0.1037378802544846,-5
470,datascience,datascience,Ruido web,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h,your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit your pipeline is 24.2h behind: catching travel sentiment leads with pulsebit on june 28 june 28 24.2h june 28 24.2h https://example.com #tech 🚀,datascience,frontend,1.3340843958072859,-1.4732807697563461,2.807365165563632,29,297,45,datascience,2.8801872289567023,27,True,True,-0.07282206339307029,2
833,datascience,datascience,Original,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,datascience,frontend,2.232967091166716,-1.6107910406356076,3.8437581318023235,21,270,36,datascience,3.8437581318023235,21,True,True,0.0,0
833,datascience,datascience,Minúsculas,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,datascience,frontend,2.232967091166716,-1.6107910406356076,3.8437581318023235,21,270,36,datascience,3.8437581318023235,21,True,True,0.0,0
833,datascience,datascience,Mayúsculas,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,YOUR PIPELINE IS 22.7H BEHIND: CATCHING SUSTAINABILITY SENTIMENT LEADS WITH PULSEBIT YOUR PIPELINE IS 22.7H BEHIND: CATCHING SUSTAINABILITY SENTIMENT LEADS WITH PULSEBIT YOUR PIPELINE IS 22.7H BEHIND: CATCHING SUSTAINABILITY SENTIMENT LEADS WITH PULSEBIT WE. 22.7H 22.7H,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,270,36,datascience,3.8437581318023235,21,False,False,-3.5301315415875854,-21
833,datascience,datascience,Sin puntuación,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,your pipeline is 22 7h behind catching sustainability sentiment leads with pulsebit your pipeline is 22 7h behind catching sustainability sentiment leads with pulsebit your pipeline is 22 7h behind catching sustainability sentiment leads with pulsebit we 22 7h 22 7h,datascience,frontend,1.8737779228794182,-1.3113582483251371,3.1851361712045554,22,266,41,datascience,3.8437581318023235,21,True,True,-0.6586219605977681,1
833,datascience,datascience,Espacios irregulares,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,your   pipeline   is   22.7h   behind:   catching   sustainability   sentiment   leads   with   pulsebit   your   pipeline   is   22.7h   behind:   catching   sustainability   sentiment   leads   with   pulsebit   your   pipeline   is   22.7h   behind:   catching   sustainability   sentiment   leads   with   pulsebit   we.   22.7h   22.7h,datascience,frontend,2.232967091166716,-1.6107910406356076,3.8437581318023235,21,340,36,datascience,3.8437581318023235,21,True,True,0.0,0
833,datascience,datascience,Errores tipográficos,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,your pipeline is 22.7h beihnd: catching sutsainability sentiment leads with puslebit your pipeline is 22.7h beihnd: catching sutsainability sentiment leads with puslebit your pipeline is 22.7h beihnd: catching sutsainability sentiment leads with puslebit we. 22.7h 22.7h,datascience,backend,2.462553529027359,-1.4983983123403897,3.9609518413677485,12,270,36,datascience,3.8437581318023235,21,True,True,0.11719370956542496,-9
833,datascience,datascience,Texto truncado,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability,datascience,frontend,1.9543941721649976,-1.5596969863377441,3.5140911585027417,19,139,18,datascience,3.8437581318023235,21,True,True,-0.32966697329958183,-2
833,datascience,datascience,Ruido web,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h,your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit your pipeline is 22.7h behind: catching sustainability sentiment leads with pulsebit we. 22.7h 22.7h https://example.com #tech 🚀,datascience,backend,2.029421719733557,-1.3599591465885625,3.3893808663221194,23,298,39,datascience,3.8437581318023235,21,True,True,-0.4543772654802041,2
328,datascience,datascience,Original,your pipeline is 19.9h behind: catching digital transformation sentiment leads with pulsebit your pipeline is 19.9h behind: catching digital transformation sentiment leads with pulsebit your pipeline is 19.9h behind: catching digital transformation sentiment leads with. 19.9h 19.9h,your pipeline is 19.9h behind: catching digital transformation sentiment leads with pulsebit your pipeline is 19.9h behind: catching digital transformation sentiment leads with pulsebit your pipeline is 19.9h behind: catching digital transformation sentiment leads with. 19.9h 19.9h,datascience,backend,1.2849597967489212,-1.3945955474555256,2.679555344204447,25,282,37,datascience,2.679555344204447,25,True,True,0.0,0
